GameId,ClarifyingQuestion,InitializedWorldPath,InputInstruction,IsInstructionClear,Partition,qrel,qbank
CQ-game-6566,Please provide instructions rather than narration?,initial_world_states/builder-data/29-c97/step-16,Facing west I placed blue blocks horizontally from the most east red block to the north edge of the map.,No,train,q_276,"'q_597', 'q_611', 'q_720', 'q_292', 'q_17', 'q_520', 'q_87', 'q_189', 'q_873', 'q_134', 'q_73', 'q_972', 'q_817', 'q_882', 'q_366', 'q_35', 'q_857', 'q_551', 'q_495', 'q_34', 'q_957', 'q_871', 'q_521', 'q_480', 'q_92', 'q_67', 'q_99', 'q_100', 'q_594', 'q_41', 'q_690', 'q_449', 'q_558', 'q_724', 'q_661', 'q_492', 'q_775', 'q_586', 'q_781', 'q_305', 'q_846', 'q_338', 'q_575', 'q_10', 'q_384', 'q_314', 'q_696', 'q_295', 'q_197', 'q_915', 'q_407', 'q_278', 'q_57', 'q_627', 'q_789', 'q_579', 'q_31', 'q_396', 'q_441', 'q_707', 'q_225', 'q_124', 'q_603', 'q_283', 'q_806', 'q_854', 'q_463', 'q_445', 'q_190', 'q_512', 'q_714', 'q_537', 'q_743', 'q_946', 'q_200', 'q_311', 'q_564', 'q_650', 'q_181', 'q_408', 'q_585', 'q_471', 'q_590', 'q_823', 'q_807', 'q_872', 'q_438', 'q_260', 'q_644', 'q_615', 'q_478', 'q_889', 'q_831', 'q_300', 'q_347', 'q_198', 'q_689', 'q_642', 'q_9', 'q_975', 'q_150', 'q_142', 'q_621', 'q_411', 'q_893', 'q_385', 'q_841', 'q_95', 'q_675', 'q_660', 'q_418', 'q_413', 'q_77', 'q_201', 'q_435', 'q_40', 'q_727', 'q_563', 'q_582', 'q_752', 'q_655', 'q_132', 'q_510', 'q_166', 'q_209', 'q_878', 'q_328', 'q_940', 'q_929', 'q_91', 'q_769', 'q_247', 'q_772', 'q_20', 'q_163', 'q_962', 'q_766', 'q_674', 'q_276', 'q_712', 'q_845', 'q_149', 'q_744', 'q_159', 'q_48', 'q_359', 'q_954', 'q_221', 'q_843', 'q_89', 'q_833', 'q_679', 'q_556', 'q_953', 'q_406', 'q_588', 'q_371', 'q_71', 'q_630', 'q_378', 'q_529', 'q_733', 'q_897', 'q_804', 'q_896', 'q_913'"
CQ-game-6567,,initial_world_states/builder-data/8-c96/step-8,Delete all the boxes on the map. Stack three blue boxes on the south east corner edge of the map.,Yes,train,,
CQ-game-6568,,initial_world_states/builder-data/1-c92/step-4,Destroy all the red blocks leaving only one floating green block.,Yes,train,,
CQ-game-6569,Where do you want these blocks arranged specifically?,initial_world_states/builder-data/11-c97/step-10,facing north and purple green blocks will arranged on one by one.,No,train,q_927,"'q_47', 'q_175', 'q_774', 'q_379', 'q_538', 'q_875', 'q_262', 'q_187', 'q_608', 'q_46', 'q_310', 'q_522', 'q_893', 'q_939', 'q_910', 'q_590', 'q_158', 'q_662', 'q_215', 'q_862', 'q_838', 'q_580', 'q_483', 'q_101', 'q_472', 'q_908', 'q_777', 'q_231', 'q_828', 'q_426', 'q_748', 'q_574', 'q_475', 'q_276', 'q_188', 'q_856', 'q_527', 'q_107', 'q_695', 'q_724', 'q_466', 'q_86', 'q_805', 'q_176', 'q_0', 'q_42', 'q_433', 'q_445', 'q_1', 'q_929', 'q_408', 'q_739', 'q_852', 'q_970', 'q_928', 'q_788', 'q_535', 'q_488', 'q_499', 'q_281', 'q_452', 'q_453', 'q_772', 'q_19', 'q_721', 'q_854', 'q_239', 'q_93', 'q_793', 'q_81', 'q_613', 'q_463', 'q_778', 'q_381', 'q_124', 'q_757', 'q_987', 'q_73', 'q_683', 'q_666', 'q_864', 'q_234', 'q_920', 'q_690', 'q_88', 'q_676', 'q_320', 'q_606', 'q_674', 'q_112', 'q_273', 'q_547', 'q_153', 'q_895', 'q_332', 'q_164', 'q_968', 'q_17', 'q_819', 'q_362', 'q_116', 'q_394', 'q_180', 'q_89', 'q_490', 'q_572', 'q_754', 'q_106', 'q_873', 'q_330', 'q_177', 'q_190', 'q_809', 'q_115', 'q_647', 'q_640', 'q_421', 'q_139', 'q_141', 'q_842', 'q_780', 'q_750', 'q_844', 'q_181', 'q_92', 'q_812', 'q_255', 'q_76', 'q_108', 'q_579', 'q_751', 'q_555', 'q_287', 'q_798', 'q_540', 'q_131', 'q_36', 'q_374', 'q_702', 'q_609', 'q_40', 'q_659', 'q_195', 'q_701', 'q_883', 'q_559', 'q_308', 'q_16', 'q_657', 'q_592', 'q_309', 'q_922', 'q_172', 'q_880', 'q_496', 'q_934', 'q_335', 'q_280', 'q_37', 'q_902', 'q_204', 'q_252', 'q_670', 'q_97', 'q_565', 'q_927'"
CQ-game-6570,,initial_world_states/builder-data/10-c33/step-2,Place a 3x3 blue square in the northeast and the northwest corners.,Yes,train,,
CQ-game-6571,,initial_world_states/builder-data/23-c126/step-6,Remove all the non red blocks.,Yes,train,,
CQ-game-6572,,initial_world_states/builder-data/29-c92/step-2,Connect the bottom green block to the floor with green blocks.,Yes,train,,
CQ-game-6574,,initial_world_states/builder-data/1-c127/step-2,Remove the top and bottom yellow blocks in the column and replace them with orange blocks.,Yes,train,,
CQ-game-6575,,initial_world_states/builder-data/14-c58/step-8,Place 3 green blocks on the ground in the southernmost region,Yes,train,,
CQ-game-6578,,initial_world_states/builder-data/5-c136/step-14,Put three blue blocks in between the two purple towers.,Yes,train,,
CQ-game-6579,,initial_world_states/builder-data/14-c136/step-24,Place 1 blue block in each of the 4 corners.,Yes,train,,
CQ-game-6580,,initial_world_states/builder-data/2-c118/step-4,Removed green block and three yellow blocks,Yes,train,,
CQ-game-6581,What colored block needs to be added to the top of the red blocks?,initial_world_states/builder-data/15-c72/step-2,Add 1 red block on top of all the yellow blocks and then a block block on top of all the red blocks.,No,train,q_810,"'q_537', 'q_386', 'q_834', 'q_249', 'q_377', 'q_143', 'q_29', 'q_49', 'q_160', 'q_704', 'q_265', 'q_868', 'q_307', 'q_430', 'q_923', 'q_611', 'q_824', 'q_851', 'q_833', 'q_968', 'q_509', 'q_941', 'q_441', 'q_194', 'q_201', 'q_87', 'q_750', 'q_794', 'q_576', 'q_846', 'q_67', 'q_609', 'q_254', 'q_221', 'q_725', 'q_491', 'q_223', 'q_736', 'q_111', 'q_466', 'q_355', 'q_701', 'q_75', 'q_522', 'q_175', 'q_934', 'q_564', 'q_185', 'q_69', 'q_45', 'q_171', 'q_649', 'q_547', 'q_681', 'q_219', 'q_395', 'q_233', 'q_393', 'q_458', 'q_827', 'q_845', 'q_935', 'q_248', 'q_283', 'q_575', 'q_677', 'q_519', 'q_286', 'q_914', 'q_848', 'q_567', 'q_446', 'q_738', 'q_582', 'q_974', 'q_438', 'q_480', 'q_434', 'q_619', 'q_643', 'q_591', 'q_316', 'q_381', 'q_269', 'q_463', 'q_218', 'q_493', 'q_641', 'q_784', 'q_176', 'q_351', 'q_140', 'q_77', 'q_687', 'q_184', 'q_867', 'q_820', 'q_459', 'q_899', 'q_911', 'q_532', 'q_692', 'q_151', 'q_137', 'q_795', 'q_762', 'q_772', 'q_799', 'q_368', 'q_604', 'q_83', 'q_693', 'q_57', 'q_130', 'q_629', 'q_387', 'q_831', 'q_559', 'q_340', 'q_857', 'q_264', 'q_889', 'q_529', 'q_926', 'q_52', 'q_776', 'q_766', 'q_244', 'q_826', 'q_739', 'q_43', 'q_66', 'q_72', 'q_454', 'q_131', 'q_100', 'q_859', 'q_391', 'q_810', 'q_235', 'q_401', 'q_700', 'q_327', 'q_929', 'q_107', 'q_979', 'q_749', 'q_207', 'q_904', 'q_896', 'q_443', 'q_329', 'q_255', 'q_311', 'q_895', 'q_336', 'q_55', 'q_949', 'q_366', 'q_36', 'q_798', 'q_399', 'q_769', 'q_354', 'q_765', 'q_472'"
CQ-game-6582,How many purple blocks are in the horizonal row?,initial_world_states/builder-data/10-c33/step-10,Facing north in the very center of the map I placed a row of purple blocks horizontally running west to east.,No,train,q_247,"'q_671', 'q_325', 'q_334', 'q_208', 'q_39', 'q_510', 'q_34', 'q_530', 'q_261', 'q_62', 'q_267', 'q_61', 'q_149', 'q_451', 'q_271', 'q_739', 'q_36', 'q_233', 'q_251', 'q_649', 'q_256', 'q_853', 'q_900', 'q_837', 'q_103', 'q_596', 'q_234', 'q_486', 'q_848', 'q_552', 'q_201', 'q_460', 'q_277', 'q_634', 'q_418', 'q_442', 'q_619', 'q_197', 'q_150', 'q_373', 'q_762', 'q_204', 'q_659', 'q_263', 'q_840', 'q_662', 'q_820', 'q_653', 'q_154', 'q_494', 'q_695', 'q_984', 'q_711', 'q_12', 'q_456', 'q_89', 'q_87', 'q_455', 'q_217', 'q_347', 'q_894', 'q_242', 'q_655', 'q_214', 'q_527', 'q_617', 'q_76', 'q_20', 'q_959', 'q_213', 'q_285', 'q_17', 'q_50', 'q_247', 'q_768', 'q_459', 'q_839', 'q_886', 'q_169', 'q_816', 'q_194', 'q_965', 'q_740', 'q_389', 'q_205', 'q_54', 'q_121', 'q_80', 'q_128', 'q_290', 'q_509', 'q_647', 'q_507', 'q_549', 'q_622', 'q_482', 'q_282', 'q_206', 'q_131', 'q_259', 'q_963', 'q_53', 'q_813', 'q_136', 'q_273', 'q_892', 'q_533', 'q_941', 'q_96', 'q_69', 'q_800', 'q_284', 'q_283', 'q_522', 'q_477', 'q_559', 'q_518', 'q_539', 'q_498', 'q_21', 'q_118', 'q_246', 'q_926', 'q_910', 'q_270', 'q_746', 'q_314', 'q_123', 'q_564', 'q_823', 'q_279', 'q_825', 'q_468', 'q_534', 'q_229', 'q_927', 'q_228', 'q_968', 'q_556', 'q_574', 'q_699', 'q_382', 'q_715', 'q_860', 'q_696', 'q_396', 'q_978', 'q_196', 'q_526', 'q_275', 'q_345', 'q_938', 'q_29', 'q_18', 'q_672', 'q_68', 'q_618', 'q_923', 'q_165', 'q_776', 'q_264', 'q_189', 'q_573', 'q_728', 'q_623', 'q_434'"
CQ-game-6583,,initial_world_states/builder-data/23-c136/step-10,Facing north place 3 yellow blocks under the other yellow blocks.,Yes,train,,
CQ-game-6584,,initial_world_states/builder-data/14-c51/step-26,Place a red block to the north of the east-most yellow block. Then place two red blocks to the west of it.,Yes,train,,
CQ-game-6585,,initial_world_states/builder-data/1-c96/step-2,Place a stack of two orange blocks in the southwest corner. Place a single orange block on the north and east sides of the lowest orange block in the stack.,Yes,train,,
CQ-game-6586,,initial_world_states/builder-data/23-c126/step-4,Finish the yellow column with yellow blocks and then on the east side of the square build a four block tall blue column.,Yes,train,,
CQ-game-6588,,initial_world_states/builder-data/2-c139/step-6,Place three red blocks on top of the existing red block.,Yes,train,,
CQ-game-6589,Do you mean to break the yellow blocks?,initial_world_states/builder-data/9-c118/step-2,Break all of the orange blocks. In their place put three blue blocks.,No,train,q_206,"'q_973', 'q_381', 'q_71', 'q_979', 'q_306', 'q_607', 'q_526', 'q_69', 'q_7', 'q_244', 'q_317', 'q_935', 'q_846', 'q_832', 'q_206', 'q_31', 'q_608', 'q_583', 'q_438', 'q_169', 'q_410', 'q_209', 'q_566', 'q_550', 'q_184', 'q_236', 'q_360', 'q_579', 'q_100', 'q_361', 'q_187', 'q_578', 'q_266', 'q_980', 'q_128', 'q_610', 'q_564', 'q_514', 'q_573', 'q_863', 'q_13', 'q_437', 'q_289', 'q_581', 'q_590', 'q_364', 'q_369', 'q_969', 'q_792', 'q_572', 'q_511', 'q_231', 'q_634', 'q_420', 'q_451', 'q_177', 'q_956', 'q_204', 'q_42', 'q_161', 'q_827', 'q_703', 'q_104', 'q_497', 'q_103', 'q_162', 'q_923', 'q_871', 'q_669', 'q_788', 'q_117', 'q_895', 'q_822', 'q_477', 'q_861', 'q_110', 'q_145', 'q_852', 'q_549', 'q_482', 'q_439', 'q_562', 'q_179', 'q_18', 'q_841', 'q_754', 'q_449', 'q_319', 'q_626', 'q_884', 'q_443', 'q_621', 'q_54', 'q_628', 'q_23', 'q_507', 'q_654', 'q_282', 'q_508', 'q_937', 'q_285', 'q_199', 'q_674', 'q_782', 'q_11', 'q_512', 'q_267', 'q_118', 'q_157', 'q_394', 'q_850', 'q_650', 'q_748', 'q_279', 'q_818', 'q_764', 'q_793', 'q_387', 'q_730', 'q_685', 'q_475', 'q_304', 'q_453', 'q_431', 'q_896', 'q_891', 'q_642', 'q_785', 'q_178', 'q_352', 'q_379', 'q_149', 'q_362', 'q_136', 'q_612', 'q_62', 'q_813', 'q_330', 'q_268', 'q_589', 'q_515', 'q_811', 'q_277', 'q_94', 'q_814', 'q_407', 'q_269', 'q_343', 'q_530', 'q_97', 'q_148', 'q_315', 'q_345', 'q_606', 'q_839', 'q_250', 'q_290', 'q_63', 'q_716', 'q_700', 'q_945', 'q_830', 'q_82', 'q_22', 'q_795', 'q_617'"
CQ-game-659,,initial_world_states/builder-data/34-c135/step-12,On the highest horizontal purple row build a 2x2x1 square of orange blocks.,Yes,train,,
CQ-game-6591,How many blocks to be placed on the green blocks?,initial_world_states/builder-data/2-c116/step-22,Add purple blocks on top of the green blocks.,No,train,q_489,"'q_91', 'q_367', 'q_946', 'q_723', 'q_295', 'q_162', 'q_327', 'q_796', 'q_534', 'q_718', 'q_188', 'q_934', 'q_515', 'q_522', 'q_138', 'q_977', 'q_65', 'q_468', 'q_788', 'q_799', 'q_427', 'q_514', 'q_569', 'q_892', 'q_566', 'q_347', 'q_848', 'q_195', 'q_4', 'q_299', 'q_512', 'q_99', 'q_650', 'q_636', 'q_701', 'q_648', 'q_370', 'q_171', 'q_637', 'q_45', 'q_792', 'q_455', 'q_122', 'q_685', 'q_611', 'q_221', 'q_676', 'q_154', 'q_23', 'q_267', 'q_923', 'q_375', 'q_968', 'q_547', 'q_919', 'q_756', 'q_557', 'q_979', 'q_292', 'q_554', 'q_755', 'q_662', 'q_200', 'q_17', 'q_561', 'q_191', 'q_308', 'q_41', 'q_35', 'q_14', 'q_667', 'q_502', 'q_255', 'q_67', 'q_190', 'q_62', 'q_712', 'q_859', 'q_764', 'q_473', 'q_741', 'q_524', 'q_429', 'q_966', 'q_215', 'q_353', 'q_763', 'q_838', 'q_301', 'q_653', 'q_319', 'q_840', 'q_325', 'q_316', 'q_572', 'q_619', 'q_936', 'q_873', 'q_336', 'q_736', 'q_258', 'q_259', 'q_218', 'q_111', 'q_610', 'q_248', 'q_960', 'q_285', 'q_326', 'q_422', 'q_128', 'q_832', 'q_782', 'q_161', 'q_418', 'q_689', 'q_391', 'q_281', 'q_868', 'q_376', 'q_5', 'q_564', 'q_403', 'q_489', 'q_321', 'q_424', 'q_548', 'q_932', 'q_834', 'q_386', 'q_606', 'q_894', 'q_400', 'q_622', 'q_717', 'q_844', 'q_412', 'q_907', 'q_365', 'q_917', 'q_692', 'q_499', 'q_910', 'q_680', 'q_599', 'q_732', 'q_713', 'q_598', 'q_826', 'q_754', 'q_329', 'q_159', 'q_551', 'q_594', 'q_60', 'q_536', 'q_724', 'q_612', 'q_589', 'q_440', 'q_419', 'q_493', 'q_821', 'q_207', 'q_957', 'q_851'"
CQ-game-6592,,initial_world_states/builder-data/2-c118/step-12,Destroy all yellow blocks.,Yes,train,,
CQ-game-6593,What color should the tower of blocks be?,initial_world_states/builder-data/8-c96/step-6,Build a four tall single stack tower in the south west corner.,No,train,q_205,"'q_267', 'q_509', 'q_180', 'q_17', 'q_744', 'q_954', 'q_844', 'q_48', 'q_192', 'q_516', 'q_423', 'q_958', 'q_917', 'q_369', 'q_167', 'q_947', 'q_977', 'q_313', 'q_244', 'q_781', 'q_511', 'q_890', 'q_884', 'q_962', 'q_686', 'q_109', 'q_72', 'q_218', 'q_370', 'q_367', 'q_851', 'q_354', 'q_42', 'q_4', 'q_278', 'q_761', 'q_533', 'q_933', 'q_205', 'q_543', 'q_13', 'q_182', 'q_110', 'q_683', 'q_394', 'q_909', 'q_1', 'q_65', 'q_535', 'q_887', 'q_805', 'q_44', 'q_284', 'q_220', 'q_801', 'q_620', 'q_673', 'q_453', 'q_129', 'q_148', 'q_802', 'q_975', 'q_943', 'q_574', 'q_668', 'q_730', 'q_872', 'q_219', 'q_641', 'q_875', 'q_526', 'q_204', 'q_939', 'q_416', 'q_345', 'q_885', 'q_922', 'q_925', 'q_132', 'q_811', 'q_960', 'q_325', 'q_333', 'q_587', 'q_134', 'q_108', 'q_433', 'q_966', 'q_835', 'q_693', 'q_767', 'q_525', 'q_614', 'q_361', 'q_414', 'q_57', 'q_442', 'q_88', 'q_261', 'q_776', 'q_640', 'q_520', 'q_330', 'q_581', 'q_746', 'q_514', 'q_443', 'q_181', 'q_471', 'q_500', 'q_645', 'q_168', 'q_239', 'q_175', 'q_494', 'q_271', 'q_310', 'q_289', 'q_372', 'q_806', 'q_130', 'q_918', 'q_465', 'q_771', 'q_957', 'q_850', 'q_562', 'q_475', 'q_938', 'q_951', 'q_573', 'q_365', 'q_234', 'q_396', 'q_459', 'q_622', 'q_778', 'q_125', 'q_983', 'q_856', 'q_79', 'q_631', 'q_172', 'q_792', 'q_609', 'q_867', 'q_688', 'q_98', 'q_458', 'q_755', 'q_549', 'q_896', 'q_334', 'q_6', 'q_221', 'q_913', 'q_837', 'q_81', 'q_742', 'q_194', 'q_15', 'q_120', 'q_961', 'q_294', 'q_550', 'q_197'"
CQ-game-6594,,initial_world_states/builder-data/3-c136/step-24,Delete all the purple boxes on the map. Stack three green boxes on the south east corner edge of the map.,Yes,train,,
CQ-game-6595,,initial_world_states/builder-data/29-c97/step-2,Place a green box on each of a red box there should be four in total. Delete all the red boxes after.,Yes,train,,
CQ-game-6596,,initial_world_states/builder-data/11-c120/step-14,Remove all the the green blocks.,Yes,train,,
CQ-game-6597,Where and how are four blocks to be placed on top of the purple tower?,initial_world_states/builder-data/3-c135/step-8,Place four blue blocks on the top of the purple tower. Filling in the top section facing west.,No,train,q_838,"'q_860', 'q_552', 'q_405', 'q_630', 'q_643', 'q_761', 'q_895', 'q_148', 'q_739', 'q_924', 'q_562', 'q_566', 'q_451', 'q_805', 'q_458', 'q_378', 'q_905', 'q_917', 'q_106', 'q_547', 'q_579', 'q_530', 'q_793', 'q_499', 'q_381', 'q_181', 'q_380', 'q_811', 'q_845', 'q_742', 'q_797', 'q_325', 'q_858', 'q_354', 'q_359', 'q_265', 'q_313', 'q_81', 'q_386', 'q_600', 'q_185', 'q_910', 'q_872', 'q_370', 'q_203', 'q_29', 'q_735', 'q_376', 'q_49', 'q_435', 'q_177', 'q_650', 'q_667', 'q_382', 'q_342', 'q_327', 'q_622', 'q_78', 'q_152', 'q_713', 'q_584', 'q_573', 'q_821', 'q_273', 'q_726', 'q_668', 'q_925', 'q_489', 'q_756', 'q_140', 'q_373', 'q_965', 'q_466', 'q_169', 'q_561', 'q_104', 'q_979', 'q_937', 'q_6', 'q_631', 'q_647', 'q_682', 'q_623', 'q_589', 'q_340', 'q_14', 'q_326', 'q_502', 'q_236', 'q_653', 'q_28', 'q_15', 'q_894', 'q_418', 'q_114', 'q_837', 'q_973', 'q_115', 'q_911', 'q_154', 'q_500', 'q_717', 'q_439', 'q_513', 'q_526', 'q_318', 'q_627', 'q_876', 'q_214', 'q_666', 'q_848', 'q_377', 'q_76', 'q_719', 'q_109', 'q_733', 'q_565', 'q_658', 'q_975', 'q_27', 'q_172', 'q_162', 'q_912', 'q_491', 'q_596', 'q_332', 'q_46', 'q_747', 'q_693', 'q_595', 'q_900', 'q_410', 'q_123', 'q_431', 'q_414', 'q_202', 'q_25', 'q_921', 'q_37', 'q_567', 'q_838', 'q_248', 'q_472', 'q_718', 'q_269', 'q_225', 'q_983', 'q_880', 'q_918', 'q_159', 'q_715', 'q_355', 'q_505', 'q_33', 'q_571', 'q_656', 'q_492', 'q_962', 'q_464', 'q_324', 'q_48', 'q_191', 'q_716', 'q_411', 'q_978', 'q_679'"
CQ-game-6598,,initial_world_states/builder-data/4-c96/step-12,Delete all the yellow boxes. Stack three blue boxes on the edge of the map where the yellow boxes were.,Yes,train,,
CQ-game-6599,,initial_world_states/builder-data/10-c27/step-12,Facing north destroy all the yellow blocks.,Yes,train,,
CQ-game-660,,initial_world_states/builder-data/11-c73/step-14,Place a purple block on top of the east most purple block. Then place two purple blocks to the west of it. Then place a purple block on top of all three purple blocks. Finally break the east most and west most purple blocks of the middle row and the middle purple block of the top row.,Yes,train,,
CQ-game-6600,,initial_world_states/builder-data/31-c97/step-4,Destroy all red blocks.,Yes,train,,
CQ-game-6601,Should I place the two red blocks stacked on top of each other? Or should I place them in a row?,initial_world_states/builder-data/19-c136/step-12,Facing North place two red blocks in front of each purple column of blocks.,No,train,q_419,"'q_33', 'q_585', 'q_738', 'q_290', 'q_980', 'q_186', 'q_594', 'q_343', 'q_777', 'q_312', 'q_612', 'q_831', 'q_81', 'q_173', 'q_247', 'q_352', 'q_446', 'q_459', 'q_786', 'q_720', 'q_213', 'q_536', 'q_763', 'q_381', 'q_804', 'q_734', 'q_141', 'q_21', 'q_885', 'q_375', 'q_440', 'q_557', 'q_878', 'q_871', 'q_107', 'q_436', 'q_660', 'q_135', 'q_955', 'q_35', 'q_851', 'q_949', 'q_189', 'q_259', 'q_176', 'q_818', 'q_226', 'q_20', 'q_91', 'q_582', 'q_838', 'q_398', 'q_295', 'q_546', 'q_345', 'q_881', 'q_690', 'q_472', 'q_808', 'q_613', 'q_914', 'q_767', 'q_882', 'q_353', 'q_120', 'q_750', 'q_814', 'q_826', 'q_969', 'q_80', 'q_283', 'q_979', 'q_570', 'q_316', 'q_825', 'q_854', 'q_165', 'q_580', 'q_220', 'q_718', 'q_284', 'q_688', 'q_233', 'q_987', 'q_291', 'q_619', 'q_467', 'q_527', 'q_525', 'q_656', 'q_76', 'q_608', 'q_846', 'q_428', 'q_964', 'q_6', 'q_63', 'q_389', 'q_414', 'q_672', 'q_584', 'q_104', 'q_821', 'q_784', 'q_486', 'q_390', 'q_592', 'q_185', 'q_693', 'q_202', 'q_254', 'q_416', 'q_776', 'q_793', 'q_448', 'q_572', 'q_873', 'q_393', 'q_845', 'q_153', 'q_651', 'q_709', 'q_716', 'q_320', 'q_311', 'q_37', 'q_760', 'q_197', 'q_700', 'q_887', 'q_773', 'q_766', 'q_761', 'q_370', 'q_26', 'q_337', 'q_522', 'q_817', 'q_484', 'q_696', 'q_512', 'q_637', 'q_833', 'q_653', 'q_278', 'q_361', 'q_764', 'q_178', 'q_670', 'q_877', 'q_744', 'q_668', 'q_23', 'q_879', 'q_494', 'q_163', 'q_970', 'q_918', 'q_419', 'q_928', 'q_600', 'q_399', 'q_55', 'q_515', 'q_382', 'q_830'"
CQ-game-6602,,initial_world_states/builder-data/31-c96/step-2,Place a column of blue blocks equal to the yellow column right next to it on its south side. Then do the same with green blocks placing it next to the blue column just built on its south side.,Yes,train,,
CQ-game-6603,,initial_world_states/builder-data/1-c92/step-20,Destroy all green blocks.,Yes,train,,
CQ-game-6604,,initial_world_states/builder-data/33-c135/step-2,Remove the three middle purple blocks between the lowest and highest purple blocks.,Yes,train,,
CQ-game-6605,,initial_world_states/builder-data/8-c136/step-6,Facing north destroy all the yellow blocks then fill the gap between the purple towers with blue blocks.,Yes,train,,
CQ-game-6606,,initial_world_states/builder-data/52-c127/step-16,Remove the two orange blocks and replace with a tower of four stacked yellow blocks,Yes,train,,
